predictor,component,loading
1965,2,0.3291573516488967
1966,2,0.32914712111983074
1967,2,0.32908781195338455
1968,2,0.32906458713487841
1969,2,0.32910315449718391
1970,2,0.32905155156482108
1971,2,0.32908345957759683
1972,2,0.3290632747757839
1973,2,0.32907197794313486
1974,2,0.3291334000707542
1975,2,0.32920789010716278
1976,2,0.32927811255099954
1977,2,0.32935079603894268
1978,2,0.32946794806232749
1979,2,0.32959630150850827
1980,2,0.32969542639087884
1981,2,0.32982812340200879
1982,2,0.32997954462011525
1983,2,0.33019242543515454
1984,2,0.3304290714477125
1985,2,0.33057400435382778
1986,2,0.33081300283548087
1987,2,0.33111820503131878
1988,2,0.33137761451308623
1989,2,0.33177288907954233
1990,2,0.33215578458027745
1991,2,0.33252371130855379
1992,2,0.33300318764262854
1993,2,0.33359199344363893
1994,2,0.3341395649525844
1995,2,0.33478265314285233
1996,2,0.33550896141673886
1997,2,0.33625894886204194
1998,2,0.33710010567480131
1999,2,0.33802268396081886
2000,2,0.3391055218553054
2001,2,0.34021436260090343
2002,2,0.34139791947168163
2003,2,0.34267825323050732
2004,2,0.34399223727792816
2005,2,0.34543140454786764
2006,2,0.34678125396427006
2007,2,0.34827982928316009
2008,2,0.34963713478635039
2009,2,0.35103486680289436
2010,2,0.35243614337321821
2011,2,0.35369824902871733
2012,2,0.35485886862897387
2013,2,0.35593105864805108
2014,2,0.35696067002959864
2015,2,0.35778960360448869
2016,2,0.35859404894514707
2017,2,0.35931967934073816
2018,2,0.3600264814078224
2019,2,0.36070552139643469
2020,2,0.36136834429582759
2021,2,0.36203396907543306
2022,2,0.36277043509394108
2023,2,0.3635142691818789
2024,2,0.36434087785404334
2025,2,0.36517904758249381
2026,2,0.36611239773887788
2027,2,0.36705949079814632
2028,2,0.36804094403440507
2029,2,0.36904908680584253
2030,2,0.3701173107685497
2031,2,0.37114507726587759
2032,2,0.37222588445531407
2033,2,0.37322114667009409
2034,2,0.37435975869597632
2035,2,0.37546817400607263
2036,2,0.37660587977357096
2037,2,0.3777677586694006
2038,2,0.37888731859505131
2039,2,0.38003195846867521
2040,2,0.38125781838581801
2041,2,0.38237375732437628
2042,2,0.38356677885169915
2043,2,0.38471500113035256
2044,2,0.38583457915441433
2045,2,0.38697314228771307
2046,2,0.38803484369882907
2047,2,0.38901017418439054
2048,2,0.38990471984214076
2049,2,0.39078355251907271
2050,2,0.39158288888335646
2051,2,0.39229123782977537
2052,2,0.39301252040091184
2053,2,0.39365910511943697
2054,2,0.39423568491851912
2055,2,0.39479673241343627
2056,2,0.3953264402573306
2057,2,0.39582820294235826
2058,2,0.39631162911859902
2059,2,0.39679814502660088
2060,2,0.39734632984450996
2061,2,0.39783745065770121
2062,2,0.39840159338726261
2063,2,0.3989374076280725
2064,2,0.39952253712014163
2065,2,0.40003939748108724
2066,2,0.4005970121362315
2067,2,0.4011487770362096
2068,2,0.40165678785571174
2069,2,0.40218712044115751
2070,2,0.40264287982434016
2071,2,0.40305096464136692
2072,2,0.40344761124054407
2073,2,0.40372893545427052
2074,2,0.40394098761213165
2075,2,0.4041259714053288
2076,2,0.40423826886362146
2077,2,0.4042594264242263
2078,2,0.40423809840156011
2079,2,0.40414847310560753
2080,2,0.40400839719249054
2081,2,0.40386638036809935
2082,2,0.40358882748164204
2083,2,0.40337472180811584
2084,2,0.40311123219984274
2085,2,0.40281442644000509
2086,2,0.4024349374927591
2087,2,0.40210839204690318
2088,2,0.40170973680313155
2089,2,0.40123108768531052
2090,2,0.4008542277282291
2091,2,0.40044600121512647
2092,2,0.40005399823591398
2093,2,0.39971391942638046
2094,2,0.39933180070974172
2095,2,0.39898040080344732
2096,2,0.39860310891355116
2097,2,0.39822279774624941
2098,2,0.39783699143034207
2099,2,0.39743660884860815
2100,2,0.39695908240437322
2101,2,0.39650966777192431
2102,2,0.39599239892805826
2103,2,0.39546318840044425
2104,2,0.39485040087686879
2105,2,0.39422389452140622
2106,2,0.3936219718199554
2107,2,0.39297063468294363
2108,2,0.39231942572423323
2109,2,0.39175075969630269
2110,2,0.39118514640131236
2111,2,0.39061758007396924
2112,2,0.39008549703870815
2113,2,0.38964276210085924
2114,2,0.38918060772239083
2115,2,0.38875317980635538
2116,2,0.38834647652839266
2117,2,0.38798818487172471
2118,2,0.38765343355598542
2119,2,0.3873073962789223
2120,2,0.38701625186239746
2121,2,0.386731272117737
2122,2,0.38648050418753443
2123,2,0.38620158209461564
2124,2,0.3859904047297778
2125,2,0.38576712514807554
2126,2,0.38556105264858886
2127,2,0.38536413371798628
2128,2,0.38514409091083307
2129,2,0.38490968362222155
2130,2,0.38467284854712314
2131,2,0.38438880668832504
2132,2,0.38413977874242933
2133,2,0.38382382802213572
2134,2,0.38352614445391653
2135,2,0.38322822159812531
2136,2,0.38287158755671569
2137,2,0.38256722939261084
2138,2,0.38226184130733987
2139,2,0.38192689359674437
2140,2,0.38159079164928217
2141,2,0.38134478359660595
2142,2,0.38112798222330374
2143,2,0.38094943772525042
2144,2,0.38073264974686033
2145,2,0.38054299537950853
2146,2,0.38035569156298615
2147,2,0.38017508991053794
2148,2,0.38003158921497093
2149,2,0.37976724480044011
2150,2,0.37957137002068631
2151,2,0.37928686998644445
2152,2,0.37898175915967214
2153,2,0.37874330319850236
2154,2,0.37834130507612074
2155,2,0.37793706020486617
2156,2,0.37749483949118601
2157,2,0.37701691581505697
2158,2,0.37650059973733224
2159,2,0.37601730908502884
2160,2,0.37551033083206703
2161,2,0.37497889602691409
2162,2,0.37446891943907212
2163,2,0.37390112745683601
2164,2,0.37339386015013376
2165,2,0.37283843791886373
2166,2,0.3723024032567997
2167,2,0.37173298130831944
2168,2,0.37121332546009045
2169,2,0.37070560531581015
2170,2,0.37023744930259311
2171,2,0.36974355287490357
2172,2,0.36933786188513035
2173,2,0.3689313779206187
2174,2,0.36854916341179234
2175,2,0.36830302956231237
2176,2,0.36801747652278022
2177,2,0.36785319980288395
2178,2,0.36775299751081891
2179,2,0.36766828107260002
2180,2,0.36767192286780626
2181,2,0.36774063888094932
2182,2,0.36785505754488751
2183,2,0.36796152418981276
2184,2,0.36809159123003915
2185,2,0.36823238901435978
2186,2,0.36840402741281425
2187,2,0.36844348285381251
2188,2,0.36852601192193224
2189,2,0.36845521475164078
2190,2,0.36845219097527077
2191,2,0.36834464553871799
2192,2,0.36821817565326947
2193,2,0.36796627090743705
2194,2,0.36774613034939202
2195,2,0.36742441944693677
2196,2,0.36702676144786955
2197,2,0.36670302658933962
2198,2,0.36627553592198575
2199,2,0.3659106775096207
2200,2,0.3655667035251734
2201,2,0.36523293617019953
2202,2,0.3648973595436133
2203,2,0.36463922746644828
2204,2,0.36433470630594506
2205,2,0.3641403822530363
2206,2,0.36390897075149847
2207,2,0.36385593251698278
2208,2,0.36378500551600546
2209,2,0.36376438004482137
2210,2,0.36371613170152961
2211,2,0.36376951586690398
2212,2,0.36386047686997464
2213,2,0.36399879579884514
2214,2,0.36409177930616055
2215,2,0.36426508610548197
2216,2,0.36441346530681368
2217,2,0.36463551061292615
2218,2,0.36492094524362717
2219,2,0.36513148362589043
2220,2,0.36543014027296694
2221,2,0.36572989725372501
2222,2,0.36602496912520993
2223,2,0.36633273250783394
2224,2,0.36667771326529996
2225,2,0.36698912426554925
2226,2,0.36725395090484181
2227,2,0.36762728491132918
2228,2,0.36797693330646325
2229,2,0.36830101232675472
2230,2,0.36868159440157516
2231,2,0.36905103811132012
2232,2,0.36937918677686704
2233,2,0.3697457574682334
2234,2,0.37007306370311044
2235,2,0.3705337310839974
2236,2,0.37100592156934631
2237,2,0.37150199602656114
2238,2,0.37200753557127142
2239,2,0.37263133269780341
2240,2,0.37324461613499288
2241,2,0.37398209738787985
2242,2,0.3747779593560055
2243,2,0.37549361078550675
2244,2,0.37621642260452026
2245,2,0.37695534625792348
2246,2,0.37761596366584615
2247,2,0.37826340487771981
2248,2,0.37869602070525921
2249,2,0.37909611591500175
2250,2,0.3793057619463906
2251,2,0.37953456777932953
2252,2,0.37958212582753709
2253,2,0.37962658649969433
2254,2,0.37945280438392048
2255,2,0.3793093787038711
2256,2,0.37902323565419843
2257,2,0.37872339857208703
2258,2,0.37841534149789008
2259,2,0.37810390896420787
2260,2,0.37780470173756586
2261,2,0.37753907790596125
2262,2,0.37720546002772987
2263,2,0.37690032441456289
2264,2,0.37658823417567844
2265,2,0.37628349097521702
2266,2,0.37614056123060507
2267,2,0.37598192251498852
2268,2,0.37588952150536353
2269,2,0.37581246509379201
2270,2,0.37574633033876004
2271,2,0.37559790565675888
2272,2,0.37548449144489165
2273,2,0.37528976635952033
2274,2,0.3750314201072884
2275,2,0.37462827771187007
2276,2,0.37414442734753345
2277,2,0.37359702898485886
2278,2,0.37292310551010527
2279,2,0.37213746052678764
2280,2,0.37124044033417192
2281,2,0.37044521465856267
2282,2,0.36951621577311566
2283,2,0.36863593480977797
2284,2,0.36780816520364235
2285,2,0.36698920320773759
2286,2,0.36621459108759441
2287,2,0.36548505831172357
2288,2,0.36475364245125086
2289,2,0.3640690327247863
2290,2,0.36343220720757929
2291,2,0.36281034770741577
2292,2,0.36225662627909005
2293,2,0.36174964005595972
2294,2,0.36132127803338754
2295,2,0.36084775792296853
2296,2,0.36040559703087732
2297,2,0.3599202653214324
2298,2,0.35967450377800614
2299,2,0.35937718896502463
2300,2,0.35911850454738703
2301,2,0.35900111968973197
2302,2,0.35885730091046791
2303,2,0.35872832838751628
2304,2,0.35863259498213695
2305,2,0.35855988697724422
2306,2,0.35865451237974122
2307,2,0.35872829676569484
2308,2,0.35890701329175489
2309,2,0.35920875691251131
2310,2,0.35958855397862616
2311,2,0.36011920758482369
2312,2,0.36073500587884449
2313,2,0.36150494693908658
2314,2,0.36229312877136405
2315,2,0.36319252401842411
2316,2,0.36416969531599508
2317,2,0.36507198798167317
2318,2,0.36609022583390577
2319,2,0.36700373736426034
2320,2,0.36784708731750931
2321,2,0.36853032891724119
2322,2,0.36909646339582936
2323,2,0.36951460433394012
2324,2,0.36988506584690189
2325,2,0.37014546849601287
2326,2,0.37028318970789681
2327,2,0.37029256985696979
2328,2,0.37032607865827533
2329,2,0.3702717258911612
2330,2,0.37019702592825066
2331,2,0.37006104349956076
2332,2,0.36987394432374782
2333,2,0.3696473140696927
2334,2,0.36944341938769332
2335,2,0.3692122757237814
2336,2,0.36904763147779607
2337,2,0.36889923630989374
2338,2,0.36866689502360861
2339,2,0.3683767114643407
2340,2,0.36806367621119274
2341,2,0.36773539190502602
2342,2,0.36725295373956607
2343,2,0.36674341324322202
2344,2,0.36619279841322738
2345,2,0.36558916505942063
2346,2,0.36500506446557573
2347,2,0.36439738712142428
2348,2,0.36375856425978892
2349,2,0.36316882371180925
2350,2,0.36259230856737035
2351,2,0.36203615394774119
2352,2,0.36163601703258852
2353,2,0.36126650772837415
2354,2,0.36107312004513609
2355,2,0.36096584791461939
2356,2,0.36104997371462472
2357,2,0.36127944201059253
2358,2,0.36156608397898499
2359,2,0.36199160982111744
2360,2,0.36246273457357464
2361,2,0.36289385105197958
2362,2,0.36333499455898949
2363,2,0.36383546413525358
2364,2,0.36418141614019839
2365,2,0.36457027406198855
2366,2,0.36484387456802608
2367,2,0.36506089092152222
2368,2,0.3652512587416577
2369,2,0.36530859112453057
2370,2,0.3653760294260428
2371,2,0.36532484673752808
2372,2,0.36534348982711951
2373,2,0.36528709856313524
2374,2,0.36522026093506799
2375,2,0.36514849048659381
2376,2,0.36510600635493617
2377,2,0.36505162940040981
2378,2,0.36495806946552806
2379,2,0.36484020898917424
2380,2,0.36475358153021825
2381,2,0.36463346119849149
2382,2,0.36444821175909264
2383,2,0.36428169707672592
2384,2,0.36411850795130013
2385,2,0.36393510775499571
2386,2,0.36377390066637122
2387,2,0.36361243418284678
2388,2,0.36348238837862784
2389,2,0.36332752286006831
2390,2,0.36329024756585437
2391,2,0.36323178578333165
2392,2,0.36317110353352844
2393,2,0.36308790820428566
2394,2,0.36314358903010963
2395,2,0.3631670817182826
2396,2,0.36329207283087922
2397,2,0.36339482073389118
2398,2,0.36367163299343114
2399,2,0.36394488578179673
2400,2,0.36420589006555082
2401,2,0.36458521722796683
2402,2,0.36489892790438017
2403,2,0.36523611001937772
2404,2,0.36576634273412678
2405,2,0.36627545892517277
2406,2,0.36693984515850908
2407,2,0.36760209741627792
2408,2,0.36831728643148043
2409,2,0.36919316523551426
2410,2,0.37000602962786244
2411,2,0.37087839180085808
2412,2,0.37183334859952638
2413,2,0.37265571586960344
2414,2,0.37342459923463645
2415,2,0.37415107551236182
2416,2,0.37463834406479524
2417,2,0.37504528325098652
2418,2,0.37536352864910338
2419,2,0.37558411521227364
2420,2,0.37580476359468651
2421,2,0.37590977730081926
2422,2,0.37597697366804372
2423,2,0.37601344189181479
2424,2,0.37599525889254393
2425,2,0.37604373160377991
2426,2,0.37603326550832805
2427,2,0.37595311303931317
2428,2,0.3758587079317029
2429,2,0.37564982681295589
2430,2,0.37553956230579655
2431,2,0.37536300260641992
2432,2,0.37509816156117948
2433,2,0.37493140351438031
2434,2,0.37474700580249559
2435,2,0.37463135963674088
2436,2,0.37460719114354624
2437,2,0.37438622216832335
2438,2,0.37402880783710069
2439,2,0.37371917226577306
2440,2,0.37352829197485982
2441,2,0.37330785011298956
2442,2,0.37325389405000903
2443,2,0.37326657188623935
2444,2,0.37313688669088202
2445,2,0.37312927309106619
2446,2,0.37324810916836104
2447,2,0.37325201485156884
2448,2,0.37334590888669589
2449,2,0.37343247444875588
2450,2,0.37353367279827887
2451,2,0.37388374417681286
2452,2,0.37420374535570089
2453,2,0.37455471777027755
2454,2,0.37480416363160357
2455,2,0.37496231564287291
2456,2,0.37505462801170403
2457,2,0.37513931794229805
2458,2,0.3752798781516728
2459,2,0.37540803569886805
2460,2,0.37551728478216712
2461,2,0.37564536017319444
2462,2,0.37574235843962939
2463,2,0.37581858471273333
2464,2,0.37592988594936572
2465,2,0.37623227652271063
2466,2,0.37636256770770471
2467,2,0.37639009681929764
2468,2,0.3765789496280797
2469,2,0.37667256405048288
2470,2,0.37690115614023922
2471,2,0.37743546422625146
2472,2,0.3777549284615665
2473,2,0.37803498387651385
2474,2,0.37842910666933222
2475,2,0.37900879084507955
2476,2,0.37940164805858978
2477,2,0.37974428405662625
2478,2,0.38005259087492721
2479,2,0.38015578521862725
2480,2,0.38027057444070306
2481,2,0.38043316836832686
2482,2,0.38055456848861341
2483,2,0.38055033452497072
2484,2,0.38045474865939144
2485,2,0.38018877487534175
2486,2,0.38009324644119358
2487,2,0.37982745590135003
2488,2,0.37980220186533142
2489,2,0.38001815731629374
2490,2,0.38004208616672913
2491,2,0.38025757290853129
2492,2,0.38015954080352166
2493,2,0.37984216177806057
2494,2,0.37967818597789177
2495,2,0.37927099282067067
2496,2,0.37893008728061606
2497,2,0.37891687511201366
2498,2,0.37928355280565296
2499,2,0.37921236225758553
2500,2,0.37899541206585541
