predictor,component,p,component_sign
8307.83454153654,1,-0.027165733563863804,-1
8303.97760809969,1,-0.029313774819882569,-1
8300.12067466285,1,-0.0055102878025345232,-1
8296.263741226,1,-0.0085760411885124656,-1
8292.40680778915,1,-0.011952611906995873,-1
8288.54987435231,1,-0.016318777587209315,-1
8284.69294091546,1,-0.0034342715982339676,-1
8280.83600747861,1,0.011043453111149168,-1
8276.97907404176,1,0.022986427917762467,-1
8273.12214060492,1,0.0046226682145719712,-1
8269.26520716807,1,-0.0095357322104962661,-1
8265.40827373122,1,-0.0073007268540225398,-1
8261.55134029437,1,-0.0061251138592584905,-1
8257.69440685753,1,-0.035671123953830125,-1
8253.83747342068,1,-0.052542331997712376,-1
8249.98053998383,1,-0.034329065350917023,-1
8246.12360654699,1,-0.0012898813465654136,-1
8242.26667311014,1,0.01194544580593674,-1
8238.40973967329,1,-0.0007424875553143994,-1
8234.55280623644,1,0.00053948180709420491,-1
8230.6958727996,1,0.022116414872803882,-1
8226.83893936275,1,0.0064978685737273724,-1
8222.9820059259,1,-0.0073511682191303822,-1
8219.12507248905,1,0.015832688286965046,-1
8215.26813905221,1,0.048255067818783713,-1
8211.41120561536,1,0.040744499787252655,-1
8207.55427217851,1,0.0074216926074158031,-1
8203.69733874167,1,-0.015171446595969916,-1
8199.84040530482,1,0.0091835540486352018,-1
8195.98347186797,1,0.022252380780655289,-1
8192.12653843112,1,0.024645061845900949,-1
8188.26960499428,1,-0.00045132733190386351,-1
8184.41267155743,1,-0.0078531193856869932,-1
8180.55573812058,1,-0.0020621686440597409,-1
8176.69880468373,1,0.0027824010377100008,-1
8172.84187124689,1,-0.0021648670007869985,-1
8168.98493781004,1,-0.0030908049436640605,-1
8165.12800437319,1,0.0024121189533320877,-1
8161.27107093635,1,0.0026221751571925528,-1
8157.4141374995,1,0.0021438448230727577,-1
8153.55720406265,1,0.0090862106209190982,-1
8149.7002706258,1,0.0075197150442988933,-1
8145.84333718896,1,0.017703326737807758,-1
8141.98640375211,1,0.0052663095482369448,-1
8138.12947031526,1,0.018871111860513577,-1
8134.27253687841,1,0.034308980718381697,-1
8130.41560344157,1,0.020857332345302397,-1
8126.55867000472,1,0.000700293118110462,-1
8122.70173656787,1,-0.0030578084989678297,-1
8118.84480313103,1,0.0084055491292992293,-1
8114.98786969418,1,0.0098320402056212754,-1
8111.13093625733,1,0.0056364432637438372,-1
8107.27400282048,1,0.013521602942698371,-1
8103.41706938364,1,0.018864467984984278,-1
8099.56013594679,1,0.031923638348949089,-1
8095.70320250994,1,0.030432289688854388,-1
8091.84626907309,1,0.027348797071816505,-1
8087.98933563625,1,0.00092382491650432226,-1
8084.1324021994,1,0.0038810138790487812,-1
8080.27546876255,1,0.018105445517940154,-1
8076.41853532571,1,0.030256198137119942,-1
8072.56160188886,1,0.019789908082204197,-1
