predictor,component,loading
9515.05470726974,1,-3.5182278311061497
9511.1977738329,1,-3.5265445539462279
9507.34084039605,1,-3.5438035956744889
9503.4839069592,1,-3.5619489611371691
9499.62697352235,1,-3.5718097890036984
9495.77004008551,1,-3.5765437001525355
9491.91310664866,1,-3.5917516298840586
9488.05617321181,1,-3.6021970284464029
9484.19923977496,1,-3.6090341847383969
9480.34230633812,1,-3.6224841853206593
9476.48537290127,1,-3.6340822808177835
9472.62843946442,1,-3.6466667108037303
9468.77150602758,1,-3.661284599744588
9464.91457259073,1,-3.6802540115563773
9461.05763915388,1,-3.6936009659159654
9457.20070571703,1,-3.7034634043145926
9453.34377228019,1,-3.7079843232200367
9449.48683884334,1,-3.7146945732528378
9445.62990540649,1,-3.7205902352968874
9441.77297196964,1,-3.7320476702661312
9437.9160385328,1,-3.7553151646856171
9434.05910509595,1,-3.7697062522775333
9430.2021716591,1,-3.7815181128409106
9426.34523822226,1,-3.7929056858049952
9422.48830478541,1,-3.8004553390738094
9418.63137134856,1,-3.8142807705576036
9414.77443791171,1,-3.8318436680677426
9410.91750447487,1,-3.8439046770577563
9407.06057103802,1,-3.8538322618426899
9403.20363760117,1,-3.8587215380748767
9399.34670416432,1,-3.8621393538060707
9395.48977072748,1,-3.8817761679582707
9391.63283729063,1,-3.8961392724798722
9387.77590385378,1,-3.9058382187367062
9383.91897041694,1,-3.9119562057853958
9380.06203698009,1,-3.9189969257147368
9376.20510354324,1,-3.9308025917969984
9372.34817010639,1,-3.9363323230513227
9368.49123666955,1,-3.9471538840329021
9364.6343032327,1,-3.9682730096053889
9360.77736979585,1,-3.9828727596398283
9356.920436359,1,-3.987948983212084
9353.06350292216,1,-3.9986340763714723
9349.20656948531,1,-4.0103729365924288
9345.34963604846,1,-4.0171262570868578
9341.49270261162,1,-4.0334653387261268
9337.63576917477,1,-4.0503506710211425
9333.77883573792,1,-4.0546785465548814
9329.92190230107,1,-4.0649513262297603
9326.06496886423,1,-4.076876717002456
9322.20803542738,1,-4.0810154457331285
9318.35110199053,1,-4.0901252898285412
9314.49416855368,1,-4.1073774900942075
9310.63723511684,1,-4.1194095473296901
9306.78030167999,1,-4.1323950205979418
9302.92336824314,1,-4.1478312914169333
9299.0664348063,1,-4.1536110372348496
9295.20950136945,1,-4.1578151461320552
9291.3525679326,1,-4.1777123099317119
9287.49563449575,1,-4.1888603707896603
9283.63870105891,1,-4.1965689177743535
9279.78176762206,1,-4.2096737812558525
9275.92483418521,1,-4.2138632160267475
9272.06790074836,1,-4.2169969241022223
9268.21096731152,1,-4.2266234039863839
9264.35403387467,1,-4.242886314511825
9260.49710043782,1,-4.2587733039483817
9256.64016700098,1,-4.2658948864168114
9252.78323356413,1,-4.2763571097411681
9248.92630012728,1,-4.2888448489529223
9245.06936669043,1,-4.3018336164364754
9241.21243325358,1,-4.3081697314477507
9237.35549981674,1,-4.3175994990476045
9233.49856637989,1,-4.3262580834394742
9229.64163294304,1,-4.3389078487600585
9225.7846995062,1,-4.3498546275556897
9221.92776606935,1,-4.3611980436577671
9218.0708326325,1,-4.3686377236091971
9214.21389919565,1,-4.3760624740882514
9210.35696575881,1,-4.3826817630167367
9206.50003232196,1,-4.3992220998612872
9202.64309888511,1,-4.4086110932100473
9198.78616544826,1,-4.4092876767807292
9194.92923201142,1,-4.4179638840806001
9191.07229857457,1,-4.436437806793065
9187.21536513772,1,-4.4479731432896958
9183.35843170088,1,-4.4530970368426912
9179.50149826403,1,-4.4570084727621513
9175.64456482718,1,-4.4682696488323552
9171.78763139033,1,-4.4800849582321831
9167.93069795349,1,-4.486575987008397
9164.07376451664,1,-4.486741727043591
9160.21683107979,1,-4.4980673889674057
9156.35989764294,1,-4.5148148590786086
9152.5029642061,1,-4.5272257058816541
9148.64603076925,1,-4.5333612300687731
9144.7890973324,1,-4.5347998827041831
